,artist,track,uri,nick_history,jojo_history,rich_history,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
855,Jeremy Zucker,talk is overrated,7cflqPPi3zWfLFRRBTWeh6,True,,True,0.776,0.353,4,-8.317,0,0.0687,0.435,0,0.302,0.658,138.035,audio_features,7cflqPPi3zWfLFRRBTWeh6,189800,4
856,Galantis,Love on Me,2MHCiOohBZEQuLgDTPvSzF,True,,True,0.562,0.906,4,-2.085,1,0.0758,0.105,0,0.145,0.674,124.146,audio_features,2MHCiOohBZEQuLgDTPvSzF,205920,4
857,Macklemore,Good Old Days (feat. Kesha),2Za1AlJNvksouPPWbXpR2X,True,,,0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,audio_features,2Za1AlJNvksouPPWbXpR2X,240507,4
858,Kid Cudi,Tequila Shots,30KctD1WsHKTIYczXjip5a,True,,,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,audio_features,30KctD1WsHKTIYczXjip5a,193293,4
859,Drake,Too Much,6kIh5c8x8vzOe6OKW1X59U,True,True,True,0.637,0.569,6,-5.858,1,0.55,0.173,0,0.18,0.148,140.269,audio_features,6kIh5c8x8vzOe6OKW1X59U,261853,4
860,Lil Uzi Vert,Silly Watch,5egD7A5x9AHdVO2fMo3Wbo,True,,,0.903,0.535,8,-6.238,1,0.286,0.0298,0,0.0851,0.157,130.117,audio_features,5egD7A5x9AHdVO2fMo3Wbo,195692,4
861,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,True,,True,0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,audio_features,6EDO9iiTtwNv6waLwa1UUq,200221,4
862,6LACK,Unfair,3Q33RhbyoFul9LdKKjticI,True,,,0.397,0.257,5,-11.134,0,0.0499,0.79,0.00235,0.12,0.0382,115.783,audio_features,3Q33RhbyoFul9LdKKjticI,136916,4
863,DaniLeigh,The Plan,5y1KNlbZ1RAfq7tUIWvH2a,True,,,0.856,0.295,5,-9.799,0,0.0472,0.213,0.000269,0.115,0.229,124.988,audio_features,5y1KNlbZ1RAfq7tUIWvH2a,188227,4
864,Jordan Fisher,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,4QpGKXfAEIF8TquT7oF4zA,True,,,0.468,0.432,0,-10.382,1,0.1,0.0613,0,0.0533,0.393,101.097,audio_features,4QpGKXfAEIF8TquT7oF4zA,137427,3
865,Kanye West,Water,454Epa1vrCGFddHXKyC1kb,True,True,True,0.505,0.281,2,-12.404,1,0.1,0.57,0.000254,0.163,0.283,82.338,audio_features,454Epa1vrCGFddHXKyC1kb,168420,4
866,The Weeknd,Blinding Lights,0sf12qNH5qcw8qpgymFOqD,True,,True,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,0sf12qNH5qcw8qpgymFOqD,201573,4
867,R E L,Night City,4dK0YKNUAMEV58MZxqN359,True,,True,0.381,0.702,8,-6.45,1,0.168,0.121,0.000298,0.0939,0.125,179.96,audio_features,4dK0YKNUAMEV58MZxqN359,193431,3
868,BROCKHAMPTON,SUGAR,6U0FIYXCQ3TGrk4tFpLrEA,True,,True,0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,audio_features,6U0FIYXCQ3TGrk4tFpLrEA,204533,4
869,Rex Orange County,Loving Is Easy (feat. Benny Sings),5EYi2rH4LYs6M21ZLOyQTx,True,True,,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,audio_features,5EYi2rH4LYs6M21ZLOyQTx,155720,4
870,Galantis,No Money,6M6Tk58pQvABy6ru66dY3d,True,,True,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,audio_features,6M6Tk58pQvABy6ru66dY3d,191293,4
871,Tiësto,Nothing Really Matters,1horDZRb64nwbtDXymIzLw,True,,,0.731,0.848,5,-4.254,0,0.0423,0.00495,1.81e-06,0.281,0.688,123.022,audio_features,1horDZRb64nwbtDXymIzLw,157478,4
872,The Weeknd,Alone Again,6b5P51m8xx2XA6U7sdNZ5E,,,,0.218,0.652,4,-7.953,0,0.0641,0.033,0.111,0.172,0.0599,65.375,audio_features,6b5P51m8xx2XA6U7sdNZ5E,250053,4
873,Brayke,Ykowyk,6gjU5ogtqwiFYyOXGrTg2b,True,,,0.878,0.687,7,-7.755,0,0.19,0.0905,0.00172,0.0923,0.541,90.982,audio_features,6gjU5ogtqwiFYyOXGrTg2b,149064,4
874,Gryffin,Nobody Compares To You (feat. Katie Pearlman),17ejRbr6B8l9zdqgCZsn4m,True,,True,0.59,0.764,2,-4.735,1,0.0467,0.229,0,0.192,0.331,104.911,audio_features,17ejRbr6B8l9zdqgCZsn4m,231291,4
875,Fiji Blue,Day by Day,7ennBS5KF7XksS3WvusJSS,True,,,0.914,0.532,10,-8.657,1,0.333,0.674,0.000442,0.114,0.754,116.961,audio_features,7ennBS5KF7XksS3WvusJSS,177081,4
876,Martin Garrix,In the Name of Love,23L5CiUhw2jV1OIMwthR3S,True,,True,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,195707,4
877,Aminé,Spice Girl,4HW5kSQ8M2IQWZhSxERvla,True,True,,0.693,0.46,0,-7.912,0,0.226,0.392,0,0.157,0.873,78.09,audio_features,4HW5kSQ8M2IQWZhSxERvla,173947,4
878,ILLENIUM,Lay It Down,0dxAvCV7LGcGIJQZuqhmgL,True,,,0.413,0.537,7,-4.913,0,0.0311,0.316,4.52e-06,0.0771,0.118,77.661,audio_features,0dxAvCV7LGcGIJQZuqhmgL,264774,4
879,Joji,Daylight,6Ww8GHdPCl8MqZBhPn4LKd,True,,True,0.526,0.751,7,-7.573,1,0.0479,0.00517,0.000112,0.0954,0.739,163.933,audio_features,6Ww8GHdPCl8MqZBhPn4LKd,163906,4
880,Laidback Luke,XOXO (feat. Ina),11BHx1QpCJVGKLQZiRB7xk,True,,,0.517,0.84,9,-4.688,1,0.0725,0.00412,2.41e-05,0.342,0.391,149.935,audio_features,11BHx1QpCJVGKLQZiRB7xk,165000,4
881,NLE Choppa,Camelot,4sWuPniHClkInYAnzXAYUF,True,,,0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.761,175.046,audio_features,4sWuPniHClkInYAnzXAYUF,148759,4
882,Red Velvet,Psycho,3CYH422oy1cZNoo0GTG1TK,True,,True,0.664,0.666,8,-2.203,1,0.0446,0.193,0,0.0854,0.405,139.987,audio_features,3CYH422oy1cZNoo0GTG1TK,210560,4
883,Kina,Can We Kiss Forever?,58wyJLv6yH1La9NIZPl3ne,True,,,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,audio_features,58wyJLv6yH1La9NIZPl3ne,187932,4
884,Lil Uzi Vert,Demon High,5MAnH0CFbD13INQBsnKI9y,True,,,0.75,0.543,5,-10.672,0,0.179,0.355,0,0.419,0.652,150.066,audio_features,5MAnH0CFbD13INQBsnKI9y,197418,4
885,The Weeknd,Snowchild,3WlbeuhfRSqU7ylK2Ui5U7,,,,0.55,0.611,0,-7.475,1,0.137,0.162,6.88e-05,0.121,0.243,148.062,audio_features,3WlbeuhfRSqU7ylK2Ui5U7,247187,4
886,Daniel Caesar,Get You (feat. Kali Uchis),7zFXmv6vqI4qOt4yGf3jYZ,True,,True,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,audio_features,7zFXmv6vqI4qOt4yGf3jYZ,278180,4
887,Lil Tecca,Bossanova,12MGFZIqiXncwMsufAwfC9,True,,,0.712,0.493,5,-7.129,0,0.278,0.00474,0,0.158,0.246,139.84,audio_features,12MGFZIqiXncwMsufAwfC9,123600,4
888,Louis The Child,Here Comes A Feeling (with Naomi Wild & Couros),6QRlUKL4scZzCv5He2wjSb,True,,,0.745,0.493,1,-6.93,1,0.275,0.177,0.117,0.117,0.681,148.107,audio_features,6QRlUKL4scZzCv5He2wjSb,183597,4
889,NICKTHEREAL,帥到分手,3tsgNOHt913hG27l7DLS4V,True,,,0.579,0.806,10,-4.281,1,0.0446,0.0309,0,0.071,0.373,159.975,audio_features,3tsgNOHt913hG27l7DLS4V,219350,4
890,Lil Baby,Voice of the Heroes,7eO7rOwH5qVD3UWpO97qTI,True,,,0.754,0.661,0,-6.811,1,0.261,0.173,0,0.16,0.313,82.988,audio_features,7eO7rOwH5qVD3UWpO97qTI,209299,4
891,Farruko,Pepas,5fwSHlTEWpluwOM0Sxnh5k,True,,True,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,audio_features,5fwSHlTEWpluwOM0Sxnh5k,287120,4
892,Loyle Carner,Desoleil (Brilliant Corners),5rYTMjVkGioNF4MpSQISlg,True,,,0.826,0.483,8,-11.298,0,0.371,0.609,3.77e-05,0.145,0.116,131.883,audio_features,5rYTMjVkGioNF4MpSQISlg,220402,3
893,Quinn XCII,Sad Still,0sagfHqTdznGW1IwV2nI0o,True,,,0.715,0.687,8,-6.277,1,0.312,0.0662,0,0.0663,0.697,177.032,audio_features,0sagfHqTdznGW1IwV2nI0o,184918,4
894,Lil Uzi Vert,I'm Sorry,1xcOYJxDa5pObgxY1r0I9c,True,,True,0.858,0.547,1,-5.822,1,0.29,0.213,0,0.104,0.303,128.02,audio_features,1xcOYJxDa5pObgxY1r0I9c,211883,4
895,Dom Dolla,Strangers (with Mansionair),63TjlMDhCFiZyZTRAa8o9a,True,,,0.638,0.891,8,-6.463,0,0.0305,0.0295,0.782,0.116,0.435,126.012,audio_features,63TjlMDhCFiZyZTRAa8o9a,217390,4
896,Childish Gambino,Pop Thieves (Make It Feel Good),77hL9s5AHzOhgXFxbLCdv1,True,,True,0.489,0.83,5,-8.546,0,0.0703,0.0755,1.15e-05,0.105,0.0741,104.815,audio_features,77hL9s5AHzOhgXFxbLCdv1,309480,4
897,Lil Nas X,Panini,68poZGRClFTzLdeRz9X0M2,True,,True,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,audio_features,68poZGRClFTzLdeRz9X0M2,114893,4
898,Joji,Gimme Love,2hfoyc7ve6xM4ZEiNIiU1B,True,,True,0.482,0.631,5,-6.917,1,0.0986,0.696,0.0242,0.209,0.0743,126.576,audio_features,2hfoyc7ve6xM4ZEiNIiU1B,214558,3
899,BROCKHAMPTON,FACE,5bknBRjKJZ643DAN2w8Yoy,True,,True,0.945,0.702,11,-5.016,0,0.12,0.591,0.000538,0.0788,0.678,119.887,audio_features,5bknBRjKJZ643DAN2w8Yoy,259000,4
900,Young Stoner Life,Take It To Trial (feat. Yak Gotti),6aKDdFwPJLgHT4aNktrQmb,True,,,0.891,0.552,1,-6.877,1,0.223,0.00225,2.18e-06,0.162,0.455,135.976,audio_features,6aKDdFwPJLgHT4aNktrQmb,170267,4
901,Lil Tecca,Shots,5xjei7JnROsAzLY2a7RdZU,True,,,0.829,0.582,7,-5.721,0,0.0415,0.525,0,0.0759,0.51,108.028,audio_features,5xjei7JnROsAzLY2a7RdZU,109373,4
902,Joyner Lucas,I Love,30z4LVkScpeNhwHFIB8Ewa,True,,,0.671,0.565,11,-7.401,0,0.16,0.274,6.51e-05,0.37,0.561,150.014,audio_features,30z4LVkScpeNhwHFIB8Ewa,210197,4
903,HYUKOH,Comes And Goes,5yyJr6cv3cObSAioXR8h8X,,,,0.747,0.725,6,-6.249,0,0.0388,0.0972,0,0.106,0.664,119.887,audio_features,5yyJr6cv3cObSAioXR8h8X,228320,4
904,Chance the Rapper,I Might Need Security,3EApebexZ7YqDIqw2EMTDh,True,,,0.514,0.693,9,-5.868,1,0.408,0.177,0,0.351,0.287,110.568,audio_features,3EApebexZ7YqDIqw2EMTDh,240640,3
905,24kGoldn,VALENTINO,0c7K73roy6RW4ebDkf4yGh,True,,True,0.744,0.718,9,-4.853,0,0.181,0.197,0,0.134,0.549,151.098,audio_features,0c7K73roy6RW4ebDkf4yGh,179133,4
906,Taska Black,In Your Eyes,1j3s6SE0wUgJfBULiHfgCv,True,,True,0.488,0.644,6,-5.194,0,0.0361,0.176,9.45e-05,0.107,0.165,137.916,audio_features,1j3s6SE0wUgJfBULiHfgCv,222609,4
907,ILLENIUM,Pray (feat. Kameron),61sor95BL63MCvZYgKK8KM,True,,,0.487,0.694,10,-4.049,0,0.0397,0.131,1.46e-05,0.106,0.287,145.919,audio_features,61sor95BL63MCvZYgKK8KM,295890,4
908,Drake,Signs,6Na5uKk5SsqZimk0hAWo8y,,,True,0.794,0.735,0,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374,audio_features,6Na5uKk5SsqZimk0hAWo8y,234373,4
909,Nebu Kiniza,Coastin' (feat. Tk Kravitz),7LBU1h8q0kpzkQnipzzEZ4,,,,0.883,0.483,11,-8.728,1,0.329,0.00688,5.41e-06,0.0929,0.401,81.999,audio_features,7LBU1h8q0kpzkQnipzzEZ4,164624,4
910,Still Woozy,Lucy,0nXyCNdS6fkZNP11DwGq1i,True,True,,0.649,0.535,6,-12.017,0,0.224,0.385,0.000422,0.12,0.843,84.466,audio_features,0nXyCNdS6fkZNP11DwGq1i,142500,4
911,John Legend,Overload (feat. Miguel),37exBefsiwr3rmQ7xcQnEJ,True,,,0.571,0.409,9,-7.111,1,0.109,0.749,0,0.18,0.315,118.703,audio_features,37exBefsiwr3rmQ7xcQnEJ,200293,4
912,Miley Cyrus,Mother's Daughter,2WyRfGeHo97VC5mP1BBSzr,True,,,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,audio_features,2WyRfGeHo97VC5mP1BBSzr,219080,4
913,Lil Nas X,MONTERO (Call Me By Your Name),3BZEcbdtXQSo7OrvKRJ6mb,True,,,0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,audio_features,3BZEcbdtXQSo7OrvKRJ6mb,137876,4
914,Khai,Do You Go Up,0OTpz9cTT3BUCilO5XTs7c,True,,,0.505,0.22,1,-14.513,0,0.15,0.938,0.00351,0.103,0.228,96.645,audio_features,0OTpz9cTT3BUCilO5XTs7c,193000,5
915,Lykke Li,sex money feelings die,0g4fzRkbLeCDUCoe5iUOcf,True,True,True,0.789,0.534,8,-6.347,0,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,audio_features,0g4fzRkbLeCDUCoe5iUOcf,139840,4
916,Peter CottonTale,Forever Always,4B2kIC5F0kSVfTD5crzgm9,,,,0.362,0.443,3,-6.351,1,0.0663,0.852,0.000132,0.138,0.415,54.924,audio_features,4B2kIC5F0kSVfTD5crzgm9,215160,4
917,Hardwell,Power,4CVOUJki8YUWol3jhLphgs,True,,,0.49,0.907,5,-4.063,0,0.108,0.000427,0,0.116,0.21,132.057,audio_features,4CVOUJki8YUWol3jhLphgs,148837,4
918,Ali Gatie,Moonlight,72pv4E0eBIcE9z8V4tPHui,True,,,0.804,0.48,11,-6.662,1,0.0321,0.495,0,0.105,0.461,120.002,audio_features,72pv4E0eBIcE9z8V4tPHui,228854,4
919,The Kid LAROI,STAY (with Justin Bieber),5HCyWlXZPP0y6Gqq8TgA20,True,,True,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,141806,4
920,Dom Dolla,San Frandisco,3T00mhdOYUuM5yiuPs3xhs,True,,,0.779,0.937,9,-6.269,0,0.0496,0.0443,0.101,0.0912,0.49,125.025,audio_features,3T00mhdOYUuM5yiuPs3xhs,185000,4
921,Martin Garrix,Higher Ground (feat. John Martin),0rohJsT6NWsThpukt0Xxdc,True,,True,0.442,0.619,1,-5.28,1,0.0321,0.0841,0,0.0889,0.382,128.318,audio_features,0rohJsT6NWsThpukt0Xxdc,206279,4
922,KSHMR,I Will Be A Lion (feat. Jake Reese),5bMKiSofsYvWazpSpaEm59,True,,,0.575,0.789,8,-6.514,0,0.0614,0.0575,5.49e-05,0.149,0.279,127.907,audio_features,5bMKiSofsYvWazpSpaEm59,223242,4
923,Bakar,Unhealthy,0PQftCkSQlJjneCXb7IC2C,True,,,0.878,0.413,11,-9.625,1,0.36,0.756,0.00385,0.0838,0.424,113.997,audio_features,0PQftCkSQlJjneCXb7IC2C,153320,4
924,Aries,BAD NEWS,60ZppukPfY43NDU9meKJrz,True,,,0.655,0.676,5,-5.959,0,0.0378,0.484,0,0.212,0.827,141.989,audio_features,60ZppukPfY43NDU9meKJrz,164155,4
925,Ghost Loft,Overflow,4VJtGn42R0lLj4Vc7EUVjV,True,,,0.471,0.333,8,-11.857,0,0.0375,0.00391,0.000186,0.556,0.124,80.768,audio_features,4VJtGn42R0lLj4Vc7EUVjV,190370,4
926,A Boogie Wit da Hoodie,Look Back at It,3J5YrOvX2A0EA0j4BARQ9o,True,,,0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,audio_features,3J5YrOvX2A0EA0j4BARQ9o,179449,4
927,SiR,Hair Down (feat. Kendrick Lamar),6sq5mqtS3jwJjvBHALknJH,True,,,0.804,0.509,8,-10.833,0,0.132,0.208,0.00011,0.314,0.472,120.074,audio_features,6sq5mqtS3jwJjvBHALknJH,217006,4
928,Kina,Get You The Moon (feat. Snøw),4ZLzoOkj0MPWrTLvooIuaa,True,,,0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,audio_features,4ZLzoOkj0MPWrTLvooIuaa,179080,4
929,Lil Uzi Vert,UnFazed (feat. The Weeknd),5O8x1YlmLQopQHErxtDfi9,True,,True,0.778,0.707,4,-3.606,0,0.0746,0.0459,0,0.111,0.458,126.684,audio_features,5O8x1YlmLQopQHErxtDfi9,190355,4
930,Mustard,Pure Water (with Migos),63cd4JkwGgYJrbOizbfmsp,,,True,0.68,0.559,0,-5.545,1,0.129,0.172,0,0.318,0.137,202.006,audio_features,63cd4JkwGgYJrbOizbfmsp,194520,4
931,KnowKnow,R&B All Night,6MrVXeEMf0MULWdclDk4sI,True,,,0.761,0.545,11,-8.188,0,0.144,0.00638,4.53e-05,0.0456,0.799,78.034,audio_features,6MrVXeEMf0MULWdclDk4sI,233846,4
932,Quavo,LOST (feat. Kid Cudi),2H5CLUmtvo2VHEeWzMtUqW,,,,0.908,0.499,6,-7.793,0,0.642,0.267,0,0.078,0.114,132.968,audio_features,2H5CLUmtvo2VHEeWzMtUqW,278760,4
933,Steven Moses,Love Me,4Ojj5Ld695R3riZ3LiUhVQ,True,,,0.437,0.541,9,-10.58,1,0.379,0.504,0.000396,0.306,0.464,82.132,audio_features,4Ojj5Ld695R3riZ3LiUhVQ,197343,4
934,Joji,Run,6p8eEdiZLKJH8tcjGZuNTK,True,,True,0.447,0.72,7,-3.954,1,0.0332,0.0416,0.000297,0.614,0.362,157.892,audio_features,6p8eEdiZLKJH8tcjGZuNTK,195000,3
935,Mura Masa,Messy Love,25Px71FQFASLrxGNszAXsG,True,,,0.816,0.59,2,-8.519,0,0.101,0.103,0.0178,0.553,0.509,110.026,audio_features,25Px71FQFASLrxGNszAXsG,225573,4
936,Lil Wayne,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8,True,,,0.856,0.694,2,-4.393,1,0.169,0.371,0,0.109,0.489,122.08,audio_features,0dbTQYW3Ad1FTzIA9t90E8,324189,4
937,Young Thug,She Wanna Party (feat. Millie Go Lightly),3WL6yCfh0zw2MxVSWSe0G1,True,,,0.578,0.5,10,-6.656,0,0.271,0.125,0,0.235,0.388,104.095,audio_features,3WL6yCfh0zw2MxVSWSe0G1,250587,5
938,Gunna,WUNNA,6HY3arOe4dD8UQ0oVDJ18E,,,,0.889,0.455,0,-9.0,1,0.256,0.0216,0.00456,0.11,0.299,148.004,audio_features,6HY3arOe4dD8UQ0oVDJ18E,158240,4
939,Drake,Sticky,0C6ShwHWvn4JyvcJc1LjbS,True,,True,0.854,0.492,10,-14.779,0,0.131,0.13,0.00167,0.0846,0.0735,137.029,audio_features,0C6ShwHWvn4JyvcJc1LjbS,243228,4
940,Mura Masa,Second 2 None,3HFfrCM9Cvt1NpASNcqzkR,True,,,0.741,0.463,2,-11.309,1,0.099,0.676,0.00299,0.162,0.18,89.993,audio_features,3HFfrCM9Cvt1NpASNcqzkR,250640,4
941,Cordae,Locationships,2nOrEg4ZHuR0cFQHeV8RnI,True,,,0.715,0.482,5,-9.381,0,0.445,0.231,0,0.143,0.686,136.297,audio_features,2nOrEg4ZHuR0cFQHeV8RnI,182520,4
942,Trippie Redd,6 Kiss,7tgjDlQsMR8RvkdlNCJA58,True,,,0.687,0.449,2,-10.061,1,0.154,0.109,0,0.282,0.229,142.048,audio_features,7tgjDlQsMR8RvkdlNCJA58,199437,4
943,SiM,The Rumbling,6k0X05danQOXSBTVek5DU1,True,,True,0.459,0.878,5,-1.399,0,0.0688,5.62e-05,0.000307,0.371,0.494,144.852,audio_features,6k0X05danQOXSBTVek5DU1,220799,4
944,KYLE,Ikuyo (feat. 2 Chainz & Sophia Black),2NWoKpRnMfxocVAXF8ASwk,True,,,0.765,0.609,1,-5.285,0,0.19,0.255,1.28e-05,0.119,0.547,77.957,audio_features,2NWoKpRnMfxocVAXF8ASwk,221667,4
945,Jo&Me,Daydream,1LLP9PX5h52tadD2sTJ6za,True,,,0.623,0.634,11,-5.608,0,0.0413,0.354,0,0.132,0.242,120.932,audio_features,1LLP9PX5h52tadD2sTJ6za,216333,4
946,Fiji Blue,It Takes Two,5V7qLbZJNTwaEVbZADqofc,True,,,0.731,0.597,4,-7.661,1,0.0567,0.338,0.00114,0.0771,0.863,101.991,audio_features,5V7qLbZJNTwaEVbZADqofc,159013,4
947,Russ,Hard For Me,2sDwK2Nj5gBGpJykIl0Yu4,True,,,0.763,0.586,10,-8.058,0,0.0302,0.0541,0,0.0593,0.41,120.004,audio_features,2sDwK2Nj5gBGpJykIl0Yu4,208000,4
948,3LAU,Touch,5JKU2tXiG3yvJtefNwe7ZQ,True,,True,0.576,0.797,11,-5.476,0,0.0499,0.0166,3.23e-05,0.21,0.137,110.051,audio_features,5JKU2tXiG3yvJtefNwe7ZQ,205773,4
949,Khalid,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,True,,,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,audio_features,5Z3GHaZ6ec9bsiI5BenrbY,202547,4
950,Lil Tecca,Ransom,1xbtojAZsQjOgiGdGX6ChU,True,,,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,audio_features,1xbtojAZsQjOgiGdGX6ChU,131248,4
951,Joyner Lucas,Frozen,0PPKDmCpEfX8rdkagtCr8u,True,,,0.508,0.535,1,-8.718,1,0.371,0.727,6.8e-06,0.372,0.424,76.251,audio_features,0PPKDmCpEfX8rdkagtCr8u,212011,4
952,Key Glock,Mr. Glock,1ipSpQfzBbhPFhYm6tfVIz,True,,,0.804,0.946,7,-5.949,1,0.352,0.002,0,0.359,0.745,150.141,audio_features,1ipSpQfzBbhPFhYm6tfVIz,146880,4
953,G-Eazy,Crash & Burn,3rtuukjxyg57bDRZbkkt5l,True,,,0.558,0.778,3,-4.03,0,0.274,0.0719,0,0.0905,0.294,88.125,audio_features,3rtuukjxyg57bDRZbkkt5l,180360,4
954,Noah Slee,Lips,6rjgXCOdI4k9D5HYQKrIU1,,,,0.405,0.426,7,-10.302,0,0.0708,0.685,1.95e-05,0.137,0.288,76.696,audio_features,6rjgXCOdI4k9D5HYQKrIU1,218307,4
955,Chance the Rapper,GRoCERIES,0yFvWTLs3iIwDbc91noXGT,True,,,0.906,0.596,0,-5.88,0,0.243,0.0578,0,0.109,0.701,144.038,audio_features,0yFvWTLs3iIwDbc91noXGT,226846,4
956,Sheck Wes,YKTS,6mS9JgLlBCbmsMQnKrm2e3,True,,,0.72,0.484,1,-5.021,1,0.415,0.0132,0.0299,0.113,0.166,179.957,audio_features,6mS9JgLlBCbmsMQnKrm2e3,194817,4
957,Childish Gambino,Bonfire,799f6Ih1Pu4AUApMyXhxUc,True,True,,0.506,0.745,8,-6.044,1,0.331,0.0594,0,0.341,0.311,161.808,audio_features,799f6Ih1Pu4AUApMyXhxUc,192947,4
958,IDK,Shoot My Shot,5q9Et9kJTWvRg80uQLBW4s,True,,,0.756,0.577,7,-7.127,1,0.0395,0.00277,0,0.309,0.685,92.036,audio_features,5q9Et9kJTWvRg80uQLBW4s,172105,4
959,Jacob Banks,Unknown (To You),4jDDaKTqcZQWvgubuW6N7l,True,,,0.367,0.538,8,-5.121,0,0.0421,0.895,0.000581,0.149,0.274,129.092,audio_features,4jDDaKTqcZQWvgubuW6N7l,233160,4
960,Finn Foxell,Built to Last,6jDurwjOP0bly2BAHeBLLL,True,,,0.762,0.645,9,-8.431,1,0.104,0.417,0.0041,0.109,0.305,130.005,audio_features,6jDurwjOP0bly2BAHeBLLL,180923,4
961,Roy Woods,What Are You On?,1cr6AGKz04rKpkgUBpo2Bj,True,,,0.567,0.539,5,-10.543,0,0.177,0.146,0.000569,0.109,0.198,179.874,audio_features,1cr6AGKz04rKpkgUBpo2Bj,196766,4
962,Big Sean,Voices In My Head/Stick To The Plan,2pzuU8vLaG8W1P31X65ZP9,True,,,0.472,0.541,1,-8.513,1,0.231,0.141,1.21e-06,0.477,0.128,145.12,audio_features,2pzuU8vLaG8W1P31X65ZP9,242307,4
963,DaBaby,VIBEZ,0fySG6A6qLE8IvDpayb5bM,True,True,,0.768,0.652,1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,audio_features,0fySG6A6qLE8IvDpayb5bM,144935,4
964,Nebu Kiniza,Memories,6AqmB6KKC9U6Pfssk1ZYGJ,True,,,0.812,0.589,1,-8.194,0,0.135,0.0593,2.13e-06,0.104,0.414,151.373,audio_features,6AqmB6KKC9U6Pfssk1ZYGJ,166000,4
965,Lil He77,Lie on Me,7ijXfR09g8dImpTI586m7k,True,,,0.779,0.465,8,-11.952,1,0.362,0.15,0,0.39,0.571,161.955,audio_features,7ijXfR09g8dImpTI586m7k,154574,4
966,21 Savage,Lazy Susan (with Rich Brian feat. Warren Hue & Masiwei),2XbG1IRDzoQQzLJSmwWIqC,True,,,0.766,0.825,11,-5.622,0,0.299,0.0428,0,0.102,0.646,155.967,audio_features,2XbG1IRDzoQQzLJSmwWIqC,279960,4
967,Bawo,Mazzalean,2G11gjwGKUeSUDHRSJkDbM,True,,,0.764,0.367,6,-11.035,0,0.062,0.562,0.00013,0.129,0.128,126.302,audio_features,2G11gjwGKUeSUDHRSJkDbM,184814,4
968,Flipp Dinero,Leave Me Alone,14mHfNsSHN0FbLftyjrV9g,True,True,True,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,audio_features,14mHfNsSHN0FbLftyjrV9g,195637,4
969,SLANDER,Love Is Gone - Acoustic,7F1CiKqrY44kh5cDqwHOnx,True,,True,0.541,0.153,6,-10.654,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644,audio_features,7F1CiKqrY44kh5cDqwHOnx,176972,4
970,Brent Faiyaz,Lovely,2jGjNCH6Op0BqBHPc4Rd8d,True,,,0.385,0.473,8,-8.656,0,0.0519,0.575,2.88e-05,0.13,0.0575,143.614,audio_features,2jGjNCH6Op0BqBHPc4Rd8d,291098,3
971,Joji,TEST DRIVE,5W1DiMUBM2vAcXhXieeVD6,True,,True,0.646,0.648,3,-8.602,1,0.0372,0.71,0.00316,0.108,0.466,75.004,audio_features,5W1DiMUBM2vAcXhXieeVD6,179423,4
